num	sample
3526	0.444485
3527	0.638183
3528	0.589388
3529	-0.287927
3530	-0.0490935
3531	-0.383539
3532	0.0768611
3533	0.942473
3534	-0.794533
3535	0.601892
3536	0.917639
3537	-0.311156
3538	0.187812
3539	0.876645
3540	0.822853
3541	0.752221
3542	0.00305193
3543	0.914342
3544	-0.117242
3545	-0.145891
3546	0.914603
3547	0.505508
3548	0.398175
3549	0.322288
3550	0.423498
3551	0.45392
3552	0.856999
3553	0.223518
3554	0.424207
3555	0.904636
3556	0.968327
3557	0.795786
3558	-0.28618
3559	0.731518
3560	0.807743
3561	0.401176
3562	0.931047
3563	0.90779
3564	0.763528
3565	-0.102017
3566	0.857665
3567	0.961094
3568	0.25027
3569	0.985638
3570	0.901964
3571	0.3718
3572	0.799022
3573	0.388087
3574	-0.315275
3575	0.929189
3576	0.836125
3577	0.796736
3578	-0.114013
3579	0.519282
3580	0.953186
3581	-0.0284881
3582	-0.623766
3583	0.072459
3584	0.25048
3585	0.908623
3586	0.823291
3587	-0.851676
3588	-0.852108
3589	0.755828
3590	0.812036
3591	-0.188058
3592	0.793842
3593	0.223767
3594	0.446546
3595	0.568987
3596	-0.231448
3597	0.987228
3598	0.99102
3599	0.620121
3600	0.269617
3601	0.985605
3602	0.926217
3603	0.874684
3604	0.641946
3605	0.571597
3606	0.906328
3607	0.708933
3608	0.83239
3609	0.755176
3610	0.867189
3611	-0.343662
3612	0.519688
3613	-0.0140222
3614	0.228441
3615	0.10474
3616	0.691219
3617	-0.838332
3618	0.987542
3619	0.708242
3620	-0.592237
3621	0.847424
3622	0.298527
3623	-0.27784
3624	0.932151
3625	0.0951471
3626	-0.288029
3627	-0.563669
3628	0.877324
3629	0.828542
3630	-0.927984
3631	0.169379
3632	0.862405
3633	-0.0726341
3634	0.764832
3635	0.144006
3636	0.625725
3637	0.949173
3638	0.376771
3639	0.85008
3640	0.611065
3641	-0.332719
3642	0.490576
3643	0.937332
3644	0.990767
3645	0.939097
3646	-0.0326464
3647	0.463161
3648	0.932573
3649	0.743561
3650	0.904622
3651	0.905485
3652	-0.474712
3653	0.457354
3654	0.663135
3655	0.98069
3656	0.962283
3657	0.589779
3658	-0.33532
3659	0.562513
3660	0.725816
3661	0.964805
3662	0.359733
3663	0.390252
3664	0.807276
3665	0.693295
3666	0.0883706
3667	-0.103226
3668	0.675496
3669	0.90635
3670	0.906049
3671	0.991735
3672	0.528098
3673	0.543026
3674	-0.983714
3675	0.931966
3676	0.822164
3677	0.901207
3678	0.652936
3679	0.971114
3680	-0.759206
3681	-0.235851
3682	0.517012
3683	-0.393061
3684	-0.377547
3685	0.755806
3686	0.153147
3687	0.806766
3688	0.974694
3689	0.92906
3690	0.245801
3691	-0.367763
3692	0.982532
3693	0.998155
3694	0.514457
3695	0.640509
3696	-0.100684
3697	0.86592
3698	0.588062
3699	0.918698
3700	0.765324
3701	-0.659276
3702	0.443142
3703	0.921518
3704	0.85152
3705	0.811447
3706	0.84084
3707	0.789352
3708	0.818027
3709	0.801915
3710	0.723301
3711	0.894421
3712	0.505969
3713	0.658573
3714	0.557787
3715	0.131664
3716	0.417285
3717	-0.576051
3718	0.42461
3719	0.540792
3720	-0.347536
3721	0.166301
3722	0.248777
3723	0.187101
3724	0.471859
3725	-0.102602
3726	0.879103
3727	0.457821
3728	-0.202218
3729	0.779667
3730	0.032261
3731	-0.556203
3732	-0.0285356
3733	0.585413
3734	0.855115
3735	0.818312
3736	-0.953868
3737	0.913697
3738	0.444558
3739	0.845827
3740	-0.732444
3741	0.545869
3742	-0.833371
3743	0.925374
3744	0.0580706
3745	0.842262
3746	0.318449
3747	-0.143461
3748	0.975039
3749	0.78089
3750	0.95913
3751	0.385417
3752	0.931927
3753	0.979365
3754	0.548063
3755	0.964696
3756	0.443396
3757	0.422752
3758	0.998571
3759	0.983349
3760	0.190448
3761	0.935422
3762	0.457451
3763	0.992935
3764	0.941275
3765	0.965016
3766	0.762047
3767	0.3581
3768	0.0938799
3769	0.717592
3770	0.840149
3771	0.885223
3772	-0.00163086
3773	0.7258
3774	0.608098
3775	0.128547
3776	0.742663
3777	0.31568
3778	0.724956
3779	0.102399
3780	0.962987
3781	0.449193
3782	0.793737
3783	-0.204237
3784	0.809493
3785	0.306281
3786	0.984855
3787	0.546446
3788	0.791322
3789	0.152201
3790	0.946539
3791	0.919367
3792	0.238258
3793	0.967487
3794	-0.677905
3795	0.891478
3796	0.636929
3797	0.9346
3798	0.646565
3799	-0.508455
3800	0.184394
3801	0.998114
3802	0.441639
3803	-0.0401288
3804	0.920126
3805	-0.643295
3806	-0.503326
3807	0.365616
3808	-0.627204
3809	0.998565
3810	0.853535
3811	0.708904
3812	0.91979
3813	0.833757
3814	0.00906077
3815	0.163826
3816	0.949292
3817	0.447007
3818	0.623623
3819	0.541671
3820	-0.595854
3821	0.862336
3822	0.730011
3823	0.843365
3824	0.321237
3825	0.566103
3826	0.0775478
3827	0.584962
3828	0.82724
3829	0.980491
3830	0.834452
3831	0.714771
3832	0.580141
3833	-0.283992
3834	0.660794
3835	-0.0606798
3836	0.769694
3837	0.878347
3838	0.981163
3839	0.364138
3840	0.550755
3841	0.0440141
3842	0.953748
3843	0.929155
3844	0.903957
3845	-0.561173
3846	0.746264
3847	0.208806
3848	-0.214807
3849	0.907541
3850	0.139104
3851	0.688412
3852	0.715748
3853	0.144395
3854	0.678692
3855	-0.590582
3856	-0.999348
3857	0.954769
3858	0.579001
3859	0.966028
3860	0.683323
3861	0.601183
3862	0.362042
3863	-0.412421
3864	0.392014
3865	0.792201
3866	0.897253
3867	0.730762
3868	0.894709
3869	-0.0501657
3870	0.770627
3871	0.955743
3872	0.158756
3873	0.187681
3874	0.889095
3875	0.923249
3876	0.24477
3877	0.436561
3878	0.810856
3879	0.553129
3880	0.804773
3881	0.683462
3882	0.903246
3883	0.93947
3884	0.947585
3885	0.794714
3886	0.795581
3887	0.626268
3888	-0.770644
3889	0.36929
3890	-0.520231
3891	0.610389
3892	0.941123
3893	0.782409
3894	0.842945
3895	0.061674
3896	0.281129
3897	-0.0291526
3898	0.937988
3899	0.326185
3900	0.751567
3901	-0.11846
3902	-0.19467
3903	0.467007
3904	0.434175
3905	0.43122
3906	0.785911
3907	0.405202
3908	0.900554
3909	-0.362247
3910	0.423125
3911	0.838519
3912	0.787592
3913	-0.215609
3914	0.612686
3915	0.391011
3916	0.810935
3917	-0.167817
3918	0.839483
3919	0.644493
3920	0.31321
3921	0.888523
3922	0.061335
3923	-0.0722404
3924	-0.867912
3925	0.946461
3926	0.678812
3927	0.705844
3928	-0.238359
3929	-0.272773
3930	0.440874
3931	0.705324
3932	0.859942
3933	0.686678
3934	0.93275
3935	0.519307
3936	-0.767019
3937	0.594221
3938	-0.393641
3939	0.41762
3940	0.994977
3941	0.944693
3942	0.212879
3943	0.51692
3944	0.601262
3945	0.897857
3946	-0.726621
3947	-0.68889
3948	-0.22702
3949	0.808171
3950	0.577471
3951	0.940866
3952	0.334989
3953	0.675211
3954	0.863756
3955	0.7351
3956	0.406877
3957	-0.0710053
3958	0.73054
3959	-0.114083
3960	0.97847
3961	0.729828
3962	0.0151222
3963	0.872475
3964	-0.294188
3965	0.902151
3966	0.636187
3967	-0.155333
3968	-0.699093
3969	0.997778
3970	0.311947
3971	0.983289
3972	0.68956
3973	0.690877
3974	-0.360071
3975	0.982722
3976	0.879942
3977	0.707991
3978	-0.212106
3979	0.0179033
3980	0.602656
3981	0.493433
3982	0.747614
3983	-0.443398
3984	-0.676543
3985	0.699786
3986	-0.763865
3987	-0.54656
3988	0.517554
3989	-0.532344
3990	0.532577
3991	0.227633
3992	0.0608526
3993	0.562722
3994	-0.213773
3995	0.470792
3996	0.606399
3997	0.932007
3998	0.976002
3999	0.389133
4000	0.354701
4001	0.755478
4002	-0.134455
4003	0.470926
4004	-0.587945
4005	0.52209
4006	-0.241323
4007	0.751085
4008	0.818382
4009	0.995641
4010	0.0859285
4011	0.125303
4012	0.981507
4013	0.947945
4014	0.798402
4015	0.937391
4016	0.133182
4017	0.952059
4018	0.949122
4019	0.244947
4020	0.696803
4021	0.974839
4022	0.845439
4023	0.832345
4024	0.749155
4025	0.298388
4026	0.992647
4027	0.623451
4028	0.395723
4029	0.877338
4030	0.791569
4031	0.457043
4032	0.379366
4033	0.148182
4034	-0.430878
4035	0.806117
4036	0.693851
4037	0.208338
4038	-0.575331
4039	-0.839072
4040	0.883281
4041	0.0625207
4042	0.292948
4043	-0.878172
4044	-0.0787469
4045	0.952239
4046	0.228488
4047	0.983916
4048	-0.0244793
4049	0.258641
4050	0.949299
4051	0.594866
4052	0.295901
4053	0.854654
4054	-0.601226
4055	0.959119
4056	0.937463
4057	-0.389186
4058	0.916451
4059	0.986536
4060	0.678471
4061	0.75699
4062	0.845882
4063	0.293156
4064	0.824418
4065	0.658123
4066	0.564029
4067	0.964155
4068	0.916083
4069	0.97669
4070	0.935163
4071	-0.666141
4072	0.790594
4073	0.857832
4074	0.83545
4075	0.306076
4076	0.593481
4077	-0.685967
4078	-0.34372
4079	0.74986
4080	0.769894
4081	0.106062
4082	0.624366
4083	0.65472
4084	-0.901337
4085	-0.112537
4086	0.805002
4087	0.997589
4088	0.824959
4089	-0.212297
4090	0.927873
4091	0.601781
4092	-0.400984
4093	0.784976
4094	0.188782
4095	0.580747
4096	0.409953
4097	0.819334
4098	0.601081
4099	-0.291965
4100	0.151778
4101	0.688001
4102	0.911552
4103	-0.914809
4104	0.795453
4105	-0.232955
4106	0.788528
4107	0.935236
4108	0.190054
4109	0.68242
4110	0.903465
4111	0.0175418
4112	-0.0709309
4113	0.965068
4114	0.855866
4115	0.88214
4116	0.938582
4117	0.729362
4118	0.674226
4119	0.745823
4120	0.870223
4121	0.541356
4122	-0.337973
4123	-0.142384
4124	0.991069
4125	-0.597944
4126	0.866831
4127	0.980114
4128	-0.170571
4129	0.873476
4130	0.376467
4131	0.214312
4132	0.942554
4133	0.966807
4134	0.466022
4135	0.811537
4136	0.0188548
4137	0.911853
4138	0.955161
4139	0.410729
4140	0.826855
4141	0.953092
4142	-0.867756
4143	0.943964
4144	0.760627
4145	0.576689
4146	0.712105
4147	0.929147
4148	0.873393
4149	0.68892
4150	0.673347
4151	0.962706
4152	0.201196
4153	-0.33513
4154	0.845087
4155	0.860811
4156	0.757205
4157	0.282611
4158	0.362134
4159	0.799201
4160	0.308522
4161	0.687074
4162	0.437547
4163	0.699062
4164	0.192613
4165	0.0956529
4166	0.880603
4167	0.532995
4168	0.201837
4169	0.945172
4170	0.558172
4171	-0.23301
4172	0.864562
4173	0.325377
4174	0.754292
4175	0.804521
4176	0.987042
4177	0.0722876
4178	0.335256
4179	0.975777
4180	0.871018
4181	0.625853
4182	0.881067
4183	0.57576
4184	0.570811
4185	-0.0554589
4186	0.711507
4187	0.282935
4188	0.812268
4189	0.5534
4190	0.943052
4191	0.901996
4192	-0.089868
4193	0.777502
4194	0.868169
4195	0.703401
4196	-0.242315
4197	0.691136
4198	0.603672
4199	0.425063
4200	0.770003
4201	0.423298
4202	0.210343
4203	0.88174
4204	0.144671
4205	0.919851
4206	0.992906
4207	0.615074
4208	0.923416
4209	-0.00919092
4210	0.915775
4211	0.987003
4212	0.706173
4213	0.26508
4214	-0.0380951
4215	0.969707
4216	0.422697
4217	0.684114
4218	0.604409
4219	0.60687
4220	0.89863
4221	0.976899
4222	0.814715
4223	0.985076
4224	0.0700468
4225	0.753075
4226	0.849766
4227	0.868946
4228	0.893345
4229	0.439644
4230	0.955569
4231	-0.159591
4232	0.321963
4233	0.65058
4234	0.778286
4235	0.360639
4236	0.966192
4237	0.629148
4238	-0.310745
4239	0.926705
4240	0.988074
4241	0.464682
4242	0.744279
4243	0.770477
4244	0.917988
4245	-0.0738623
4246	0.93732
4247	0.873073
4248	-0.715824
4249	0.755845
4250	-0.767433
4251	0.683473
4252	0.784628
4253	0.81326
4254	0.973721
4255	0.364591
4256	0.938858
4257	0.629636
4258	0.836928
4259	0.92119
4260	0.874569
4261	0.914844
4262	0.814174
4263	0.917559
4264	0.96667
4265	0.964813
4266	0.42931
4267	0.990389
4268	-0.558725
4269	0.798684
4270	0.682089
4271	0.19583
4272	0.72505
4273	-0.50614
4274	0.743386
4275	0.94339
4276	-0.119127
4277	0.424259
4278	0.810354
4279	0.488216
4280	0.578142
4281	0.449858
4282	0.667485
4283	0.512267
4284	-0.105239
4285	0.098137
4286	-0.426469
4287	0.64927
4288	0.939246
4289	-0.362901
4290	0.831051
4291	0.585743
4292	0.950907
4293	0.495281
4294	0.855732
4295	0.554184
4296	0.73188
4297	0.90395
4298	0.988931
4299	-0.145497
4300	0.718859
4301	-0.157081
4302	-0.748691
4303	0.888817
4304	0.994329
4305	0.781214
4306	-0.466618
4307	-0.532668
4308	0.402207
4309	0.525088
4310	-0.965601
4311	0.937985
4312	0.650414
4313	0.998563
4314	0.956399
4315	0.688372
4316	0.807177
4317	0.402217
4318	0.378422
4319	-0.166312
4320	0.735296
4321	-0.412522
4322	0.62259
4323	0.416952
4324	0.912259
4325	0.526012
4326	0.963622
4327	0.0669158
4328	0.975136
4329	0.779397
4330	-0.21218
4331	0.689911
4332	0.296122
4333	0.889444
4334	0.825636
4335	-0.526284
4336	0.581861
4337	0.957663
4338	0.567478
4339	0.886303
4340	-0.245064
4341	0.94895
4342	0.690226
4343	0.981563
4344	0.727248
4345	0.900824
4346	0.990439
4347	0.877802
4348	0.765303
4349	0.501181
4350	-0.661098
4351	0.603182
4352	0.574422
4353	0.928662
4354	0.0659622
4355	0.885726
4356	-0.696538
4357	0.957337
4358	0.837637
4359	0.588937
4360	0.290106
4361	0.0491156
4362	0.772749
4363	0.57109
4364	0.885947
4365	0.965768
4366	0.361461
4367	0.824595
4368	0.589336
4369	-0.659592
4370	0.797899
4371	0.49596
4372	-0.881372
4373	0.654969
4374	-0.356812
4375	0.808049
4376	0.716164
4377	0.687892
4378	0.977553
4379	0.954814
4380	0.868291
4381	0.765543
4382	0.256288
4383	-0.928296
4384	-0.215045
4385	0.414044
4386	0.0912328
4387	0.758694
4388	0.724849
4389	0.539529
4390	0.917438
4391	0.878896
4392	0.851365
4393	0.690498
4394	-0.654632
4395	0.596868
4396	0.686578
4397	0.623897
4398	-0.960263
4399	0.82646
4400	0.269426
4401	-0.646153
4402	0.691382
4403	0.971252
4404	-0.756728
4405	-0.881244
4406	0.774593
4407	0.732911
4408	-0.865035
4409	-0.296639
4410	0.935042
4411	0.630179
4412	-0.192828
4413	-0.0574351
4414	0.79463
4415	0.43085
4416	-0.785345
4417	0.814135
4418	-0.73483
4419	-0.260304
4420	-0.0461558
4421	-0.109331
4422	0.896569
4423	-0.347206
4424	-0.0869432
4425	0.622797
4426	-0.122932
4427	0.888229
4428	0.673456
4429	0.954479
4430	-0.692544
4431	0.943721
4432	-0.0658856
4433	0.973238
4434	0.425636
4435	0.699437
4436	-0.801007
4437	0.877676
4438	0.14591
4439	0.969703
4440	0.833256
4441	0.333964
4442	0.278467
4443	-0.00127249
4444	0.918116
4445	0.611331
4446	0.31816
4447	0.983499
4448	0.918304
4449	0.773327
4450	0.91841
4451	-0.212721
4452	0.840602
4453	0.421851
4454	0.851114
4455	0.986712
4456	0.90687
4457	0.754587
4458	0.887413
4459	0.650106
4460	0.325314
4461	-0.67449
4462	0.844099
4463	-0.112237
4464	0.638818
4465	0.836797
4466	0.959407
4467	0.792938
4468	0.15804
4469	0.657136
4470	0.837409
4471	0.0865273
4472	0.879507
4473	0.897833
4474	0.712014
4475	0.945343
4476	0.179077
4477	0.727667
4478	0.960603
4479	0.862064
4480	0.920652
4481	0.171212
4482	0.761234
4483	0.421632
4484	0.831189
4485	0.712099
4486	0.805942
4487	0.799707
4488	0.882058
4489	0.916587
4490	-0.531717
4491	0.981861
4492	0.565396
4493	-0.00270026
4494	0.971814
4495	0.908808
4496	0.585931
4497	0.785052
4498	0.183371
4499	0.575383
4500	0.557004
4501	0.892316
4502	0.602039
4503	0.89279
4504	0.912021
4505	0.532821
4506	0.613485
4507	0.710101
4508	-0.968733
4509	0.0856483
4510	0.940045
4511	0.89622
4512	-0.438662
4513	0.813274
4514	-0.82438
4515	0.724091
4516	-0.035544
4517	0.942931
4518	0.797398
4519	-0.518445
4520	0.818125
4521	0.959785
4522	0.880428
4523	-0.236232
4524	0.835618
4525	0.79404
4526	0.810532
4527	0.914669
4528	0.380724
4529	0.481375
4530	0.107974
4531	0.636042
4532	0.5705
4533	-0.398714
4534	0.229989
4535	-0.213661
4536	0.744149
4537	0.0591087
4538	0.424759
4539	0.925723
4540	0.760385
4541	0.708901
4542	0.980369
4543	0.609797
4544	0.956184
4545	0.765825
4546	0.563717
4547	0.464208
4548	0.96439
4549	0.754295
4550	0.254554
4551	0.708779
4552	0.249389
4553	0.224645
4554	-0.171105
4555	0.852321
4556	0.907236
4557	0.420766
4558	0.569683
4559	0.913582
4560	-0.860148
4561	0.439023
4562	0.387546
4563	0.733372
4564	0.960895
4565	-0.675326
4566	0.938026
4567	0.746653
4568	0.774522
4569	0.985013
4570	-0.17499
4571	0.317435
4572	0.194605
4573	0.650736
4574	0.767595
4575	0.876902
4576	-0.589123
4577	0.594188
4578	0.972709
4579	0.642932
4580	0.926003
4581	-0.251925
4582	0.347975
4583	0.881439
4584	0.802661
4585	0.617649
4586	0.838322
4587	0.901781
4588	0.961986
4589	0.61388
4590	0.819149
4591	0.526036
4592	0.973787
4593	0.665123
4594	0.571514
4595	0.978533
4596	-0.982452
4597	0.437345
4598	0.935894
4599	0.628627
4600	0.468489
4601	0.774652
4602	0.562715
4603	0.432503
4604	0.291272
4605	0.399072
4606	0.972666
4607	0.985995
4608	-0.318609
4609	0.881449
4610	0.830354
4611	0.810234
4612	-0.731178
4613	0.309728
4614	0.887745
4615	0.682753
4616	-0.799486
4617	0.716184
4618	0.940352
4619	0.953954
4620	0.962446
4621	0.717033
4622	0.648413
4623	0.234747
4624	0.94858
4625	0.917087
4626	0.947473
4627	0.18263
4628	-0.32348
4629	0.858361
4630	0.968327
4631	0.969688
4632	0.718378
4633	0.818769
4634	-0.251428
4635	0.314171
4636	0.727681
4637	0.95496
4638	0.669224
4639	0.778899
4640	-0.572625
4641	0.987788
4642	0.678883
4643	-0.0402648
4644	0.450849
4645	0.702177
4646	-0.129689
4647	0.0909633
4648	0.969418
4649	0.951417
4650	-0.202513
4651	0.323064
4652	0.813802
4653	0.275511
4654	-0.981362
4655	0.860165
4656	0.0789982
4657	0.423465
4658	0.334706
4659	-0.0717083
4660	-0.141998
4661	-0.102445
4662	0.988801
4663	0.876286
4664	0.978761
4665	0.760102
4666	0.435462
4667	-0.0260922
4668	0.668298
4669	0.679999
4670	0.905316
4671	0.71818
4672	0.0849623
4673	0.924309
4674	-0.0899392
4675	0.71867
4676	-0.661491
4677	0.505436
4678	0.840399
4679	-0.12885
4680	0.714479
4681	0.728774
4682	0.966808
4683	0.647992
4684	-0.431666
4685	-0.0981611
4686	0.314945
4687	0.916624
4688	0.263484
4689	0.792993
4690	-0.431487
4691	0.109045
4692	0.800891
4693	-0.322239
4694	0.869301
4695	0.625549
4696	0.324436
4697	0.952003
4698	0.841296
4699	-0.517178
4700	0.839225
4701	0.0967064
4702	0.971139
4703	-0.0662035
4704	0.798916
4705	0.229439
4706	0.979547
4707	0.422485
4708	0.776239
4709	-0.169444
4710	0.663555
4711	0.792504
4712	0.901631
4713	0.746596
4714	0.861708
4715	0.945469
4716	0.367914
4717	0.453123
4718	-0.755716
4719	0.743913
4720	0.990233
4721	0.88186
4722	0.99751
4723	0.632403
4724	0.88854
4725	-0.0366072
4726	0.58831
4727	0.819906
4728	0.627141
4729	-0.754593
4730	0.406965
4731	0.843315
4732	0.548079
4733	0.624633
4734	0.944164
4735	0.29977
4736	0.798303
4737	0.939415
4738	0.920791
4739	0.219238
4740	-0.602157
4741	0.317877
4742	0.0205498
4743	-0.769904
4744	0.3806
4745	0.710202
4746	0.824905
4747	0.520144
4748	0.11596
4749	0.758053
4750	0.891359
4751	0.856067
4752	0.944527
4753	0.285978
4754	0.690871
4755	0.674263
4756	0.416664
4757	0.850382
4758	-0.148374
4759	0.919781
4760	-0.703395
4761	0.536949
4762	0.79125
4763	0.591681
4764	0.828849
4765	-0.68761
4766	0.949058
4767	-0.435708
4768	0.343538
4769	0.35634
4770	-0.89733
4771	-0.344097
4772	0.942218
4773	0.904421
4774	0.882983
4775	0.852312
4776	-0.454107
4777	0.368136
4778	-0.941987
4779	-0.540353
4780	-0.694193
4781	0.0985365
4782	-0.567733
4783	-0.85541
4784	0.2363
4785	0.916572
4786	-0.567554
4787	0.994769
4788	0.830224
4789	0.948908
4790	0.832476
4791	0.904994
4792	0.372803
4793	0.26925
4794	0.835142
4795	0.752343
4796	0.693817
4797	0.0236406
4798	0.196328
4799	0.739529
4800	0.570612
4801	0.98702
4802	0.742528
4803	0.602023
4804	0.982682
4805	-0.357111
4806	0.305649
4807	0.464806
4808	0.942953
4809	0.89927
4810	0.381361
4811	0.951422
4812	-0.52742
4813	0.680078
4814	0.828113
4815	0.397287
4816	-0.486348
4817	0.268824
4818	0.668789
4819	0.409567
4820	0.579123
4821	-0.348934
4822	-0.876837
4823	0.953607
4824	-0.433057
4825	0.355113
4826	0.834871
4827	0.93883
4828	0.416015
4829	0.826195
4830	0.654787
4831	-0.602673
4832	0.568284
4833	-0.753641
4834	0.987622
4835	0.896917
4836	0.451461
4837	0.208031
4838	0.55606
4839	0.405563
4840	0.508192
4841	0.970532
4842	0.562486
4843	0.884994
4844	-0.0538842
4845	0.723559
4846	0.680384
4847	0.777623
4848	0.845944
4849	0.946336
4850	0.19436
4851	0.526157
4852	-0.56187
4853	0.804908
4854	0.976748
4855	0.549649
4856	0.990311
4857	0.783323
4858	0.138058
4859	0.719305
4860	0.817209
4861	0.836456
4862	0.815684
4863	0.0672024
4864	0.128821
4865	0.22684
4866	0.880001
4867	0.686773
4868	0.839967
4869	0.916834
4870	0.753199
4871	0.653572
4872	0.559421
4873	0.726179
4874	-0.0830894
4875	0.910109
4876	0.968171
4877	0.923402
4878	0.928095
4879	0.931719
4880	0.0178032
4881	0.998598
4882	0.829935
4883	0.586758
4884	0.958036
4885	0.76984
4886	0.997861
4887	0.891191
4888	0.502566
4889	0.885677
4890	0.878264
4891	0.398957
4892	0.956411
4893	-0.120014
4894	0.498696
4895	0.814331
4896	0.663276
4897	0.844756
4898	0.999116
4899	-0.433728
4900	0.895111
4901	0.925906
4902	0.330641
4903	0.263609
4904	0.615235
4905	0.545977
4906	0.696194
4907	0.139113
4908	0.68046
4909	0.923595
4910	0.955862
4911	0.836802
4912	0.344421
4913	0.951718
4914	0.587191
4915	0.199662
4916	-0.146774
4917	0.986716
4918	-0.377042
4919	0.719543
4920	0.109149
4921	0.94955
4922	0.0838762
4923	0.882084
4924	-0.0215334
4925	0.97802
4926	0.834357
4927	0.578315
4928	0.987009
4929	0.713611
4930	0.53031
4931	-0.0316897
4932	0.872751
4933	0.782009
4934	0.173598
4935	0.249898
4936	0.166081
4937	0.682793
4938	-0.62797
4939	0.346983
4940	0.88217
4941	0.802562
4942	0.926482
4943	0.887001
4944	-0.820069
4945	0.758295
4946	0.61125
4947	0.491748
4948	0.997441
4949	0.829774
4950	0.252847
4951	0.722728
4952	-0.337633
4953	0.887262
4954	0.467134
4955	-0.00725025
4956	-0.0318988
4957	-0.868957
4958	0.905537
4959	0.87741
4960	0.670268
4961	0.384055
4962	0.542427
4963	0.956374
4964	-0.207203
4965	-0.755785
4966	0.151928
4967	0.710069
4968	-0.932415
4969	-0.290522
4970	0.857981
4971	0.624182
4972	0.981958
4973	0.967374
4974	0.316989
4975	0.519846
4976	0.970318
4977	0.767083
4978	0.506362
4979	0.917368
4980	0.972799
4981	0.841529
4982	0.197063
4983	0.926807
4984	0.58618
4985	0.8581
4986	0.671828
4987	0.979058
4988	-0.491214
4989	-0.0579287
4990	0.0840158
4991	0.16794
4992	0.209978
4993	-0.0697614
4994	0.854723
4995	0.15935
4996	0.210051
4997	0.0934264
4998	0.553525
4999	0.985604
5000	0.501306
5001	0.36585
5002	-0.489841
5003	0.476063
5004	0.200777
5005	0.897332
5006	-0.253652
5007	-0.107629
5008	0.321902
5009	0.344183
5010	0.939662
5011	0.912651
5012	0.766526
5013	0.345473
5014	0.411151
5015	0.778476
5016	0.884091
5017	0.530349
5018	0.698105
5019	0.95804
5020	0.824514
5021	0.725458
5022	-0.4739
5023	0.0191374
5024	0.105286
5025	0.804089
5026	-0.271088
5027	-0.760109
5028	0.490073
5029	0.87137
5030	0.854943
5031	0.913375
5032	0.856921
5033	0.796153
5034	0.671603
5035	0.129415
5036	0.757355
5037	0.8146
5038	-0.195808
5039	0.754204
5040	-0.324292
5041	0.736943
5042	-0.0455632
5043	-0.217987
5044	-0.246442
5045	0.967478
5046	0.783503
5047	0.250423
5048	-0.472534
5049	0.726097
5050	-0.102909
5051	0.905819
5052	0.683098
5053	0.876041
5054	0.548914
5055	0.860883
5056	0.849162
5057	0.750712
5058	0.939401
5059	0.769948
5060	0.766055
5061	0.388376
5062	0.975504
5063	0.706297
5064	0.542591
5065	0.731576
5066	-0.101068
5067	0.289146
5068	0.385594
5069	0.704174
5070	0.856436
5071	0.342285
5072	-0.141643
5073	0.748638
5074	0.943473
5075	0.582859
5076	0.659221
5077	0.346893
5078	0.921638
5079	-0.210186
5080	0.000999359
5081	0.999986
5082	0.847534
5083	0.737898
5084	0.914641
5085	0.998958
5086	0.0715139
5087	0.912708
5088	0.456894
5089	0.878942
5090	0.864314
5091	0.999442
5092	-0.252454
5093	-0.980993
5094	0.88872
5095	0.757566
5096	0.853365
5097	0.892022
5098	0.680123
5099	0.483287
5100	0.901456
5101	0.523846
5102	0.803329
5103	0.960288
5104	-0.0476397
5105	-0.921936
5106	0.267777
5107	0.915861
5108	0.755763
5109	0.981039
5110	0.737724
5111	0.290792
5112	0.898978
5113	0.8302
5114	0.927503
5115	0.837677
5116	0.629281
5117	0.318489
5118	-0.572205
5119	0.388276
5120	-0.635064
5121	0.599674
5122	0.182203
5123	0.861739
5124	0.165468
5125	-0.413891
5126	0.936171
5127	-0.543476
5128	0.890551
5129	0.974704
5130	-0.276021
5131	0.749063
5132	0.628991
5133	0.916498
5134	0.804352
5135	0.321337
5136	-0.986837
5137	0.667719
5138	0.96058
5139	0.965196
5140	-0.188632
5141	0.946183
5142	-0.719422
5143	-0.353123
5144	0.988348
5145	0.534998
5146	-0.47655
5147	0.652729
5148	-0.635903
5149	-0.859601
5150	0.751026
5151	0.137932
5152	0.803106
5153	0.442649
5154	-0.156154
5155	0.994718
5156	0.249844
5157	-0.531087
5158	0.32268
5159	0.254518
5160	0.370316
5161	0.481745
5162	0.919789
5163	-0.545068
5164	0.479691
5165	-0.293173
5166	0.993958
5167	-0.106404
5168	0.663151
5169	0.664358
5170	0.907308
5171	0.306539
5172	0.882853
5173	-0.780449
5174	0.973826
5175	-0.317954
5176	0.665297
5177	0.00966791
5178	0.504468
5179	0.818705
5180	-0.112743
5181	0.346665
5182	0.845461
5183	0.938848
5184	0.779062
5185	0.712493
5186	-0.26363
5187	-0.0956469
5188	0.985459
5189	-0.976561
5190	0.669553
5191	0.893626
5192	0.134034
5193	0.639093
5194	0.679612
5195	0.27716
5196	0.954096
5197	0.973052
5198	0.889618
5199	-0.924239
5200	0.808641
5201	0.200536
5202	0.294297
5203	0.0470175
5204	0.760898
5205	0.622403
5206	0.0806371
5207	0.975939
5208	0.22063
5209	0.906
5210	-0.793222
5211	0.0458773
5212	0.926614
5213	0.726345
5214	0.821775
5215	0.598092
5216	0.607442
5217	-0.18814
5218	0.000641688
5219	0.970643
5220	0.636626
5221	0.655183
5222	0.836497
5223	-0.87805
